# AUTHORS
# 
# (c) 
#     Aleksander Pohl apohllo@o2.pl
#     Jakub Perlinski 
# 
# LICENSE
#
# This work is distributed under Creative Commons Attribution 3.0 Unported (CC BY 3.0).
# http://creativecommons.org/licenses/by/3.0/
# 
# This work is an extension of OpenCyc Knowledge Base distributed under Apache 2.0 license.
# http://www.opencyc.org/license
# 
# Format: Cyc Concept external ID	Polish mapping	Concept name
Mx4rvVil2pwpEbGdrcN5Y29ycA	kamelia	Camellia
Mx4rvWMQTJwpEbGdrcN5Y29ycA	wielbłądowaty	Cameloid
Mx4rvV_jQJwpEbGdrcN5Y29ycA	camembert	Camembert-Cheese
Mx4rvWAmAJwpEbGdrcN5Y29ycA	aparat fotograficzny	Camera
Mx4rvVjjZ5wpEbGdrcN5Y29ycA	obiektyw	CameraLens
Mx4rvVkB7pwpEbGdrcN5Y29ycA	operator kamery	CameraOperator
Mx4r-ZaOyKt5QdiCOPlwvrod2g	telefon z aparatem	CameraPhone
Mx4rvv41n5wpEbGdrcN5Y29ycA	migawka	CameraShutter
Mx4rv3BXzZwpEbGdrcN5Y29ycA	obóz	Camp-Recreational
Mx4rvmTaQZwpEbGdrcN5Y29ycA	kampania	Campaign
Mx4r-Xp3KsiMEdmAAAACs6hRjg	kampania wojskowa	Campaign-MilitaryOperation
Mx4rvWO8wpwpEbGdrcN5Y29ycA	przewodniczący kampanii	CampaignManager
Mx4rwO0QfJwpEbGdrcN5Y29ycA	wiec wyborczy	CampaignRally
Mx4rLfxjIMkmEdmAAAACs6hRjg	kampanila	Campanile-BellTower
Mx4rvgDN25wpEbGdrcN5Y29ycA	ognisko	Campfire
Mx4rwPuihJwpEbGdrcN5Y29ycA	kemping	Campground
Mx4rvVi0RZwpEbGdrcN5Y29ycA	biwakowanie	Camping
Mx4rvgYjsZwpEbGdrcN5Y29ycA	kuchenka turystyczna	CampingStove
Mx4rvWZOvJwpEbGdrcN5Y29ycA	pole biwakowe	Campsite
Mx4rvVj29ZwpEbGdrcN5Y29ycA	kampus	Campus
Mx4rvVj-85wpEbGdrcN5Y29ycA	puszka	Can
Mx4rvVimZ5wpEbGdrcN5Y29ycA	Kanada	Canada
Mx4rwQBl4JwpEbGdrcN5Y29ycA	bernikla kanadyjska	CanadaGoose
Mx4rvVj3zpwpEbGdrcN5Y29ycA	prowincja kanadyjska	CanadianProvince
Mx4rvVjzcZwpEbGdrcN5Y29ycA	kanał	Canal
Mx4rvafJOJwpEbGdrcN5Y29ycA	kanarek	Canary
Mx4rvqDH9JwpEbGdrcN5Y29ycA	kanasta	Canasta
Mx4rJ-kn1hyfQdmHf-Znn5NdIA	kankan	Cancan-StyleOfDance
Mx4rvtlwa5wpEbGdrcN5Y29ycA	Rak	Cancer-Constellation
Mx4rBFyclnTAEdaAAACgyZzFrg	Rak	Cancer-TheSign
Mx4rvVra9NDdEduAAAACs6hRXg	drożdżak	Candida
Mx4rvVikZ5wpEbGdrcN5Y29ycA	świeca	Candle
Mx4rm5qK_GKkEdqAAAACs71DGQ	płomień świecy	CandleFlame
Mx4rwMjOcZwpEbGdrcN5Y29ycA	świecznik	CandleHolder
Mx4rwPfsL5wpEbGdrcN5Y29ycA	słodycze	Candy
Mx4rvVj80pwpEbGdrcN5Y29ycA	baton	CandyBar
Mx4rwPfseJwpEbGdrcN5Y29ycA	cukrowa laska	CandyCane
Mx4rwP1cmJwpEbGdrcN5Y29ycA	kieł	CanineTooth
Mx4rvzQgo5wpEbGdrcN5Y29ycA	chłosta	Caning
Mx4rv_gm4ZwpEbGdrcN5Y29ycA	afta	CankerSore
Mx4rvViwl5wpEbGdrcN5Y29ycA	paciorecznik	Canna
Mx4rwQCJf5wpEbGdrcN5Y29ycA	konserwa	CannedFood
Mx4rpHNHVtpBQdeGY46PpH6JZQ	fabryka konserw	Cannery-Factory
Mx4rq62uDqAzQdiT6MyuMWko1Q	kanibal	Cannibal
Mx4rqi6EkKAzQdiWe97cjwsuiw	kanibalizm	Cannibalism
Mx4rv53PcZwpEbGdrcN5Y29ycA	działo	Cannon
Mx4rvVirSZwpEbGdrcN5Y29ycA	kanadyjka	Canoe
Mx4rwQCGsJwpEbGdrcN5Y29ycA	pływanie kanadyjką	Canoeing
Mx4rvVjmT5wpEbGdrcN5Y29ycA	zawody kanadyjek czwórek	CanoeingFoursSportsEvent
Mx4rvVjsh5wpEbGdrcN5Y29ycA	zawody kanadyjek dwójek	CanoeingPairsSportsEvent
Mx4rvVjsw5wpEbGdrcN5Y29ycA	zawody kanadyjek	CanoeingSportsEvent
Mx4rvVoJjpwpEbGdrcN5Y29ycA	baldachim	CanopyTheShelter
Mx4rwQYe0JwpEbGdrcN5Y29ycA	kantalup	CantaloupePlant
Mx4rRf7zppUZEdqAAAACs6hRXg	most kratownicowy	CantileverBridge
Mx4rfufeILgqEdmAAAACs0x8nw	kanton	Canton-Swiss
Mx4rvViqT5wpEbGdrcN5Y29ycA	język kantoński	CantoneseLanguage
Mx4ryX2CHC9XQdiER6mrOlSAAw	kantor	Cantor
Mx4rvVkB8pwpEbGdrcN5Y29ycA	płótno	Canvas
Mx4rvgHnapwpEbGdrcN5Y29ycA	czapka	Cap
Mx4rwPRz2ZwpEbGdrcN5Y29ycA	strój akademicki	CapAndGown
Mx4r8ZOTqNCOQdiQFNME4qp0Ew	zdolność	Capability
Mx4rvVi5dJwpEbGdrcN5Y29ycA	kondensator	Capacitor
Mx4r1vq6kByhQdiZVP3HzljleQ	kondensator	Capacitor-Microelectronic
Mx4rvVkBP5wpEbGdrcN5Y29ycA	predykat pojemności	CapacityPredicate
Mx4rvVin1ZwpEbGdrcN5Y29ycA	peleryna	Cape-Clothing
Mx4rvVkIrJwpEbGdrcN5Y29ycA	kapar ciernisty	Caper-Plant
Mx4rvgNgXJwpEbGdrcN5Y29ycA	kapar	Caper-TheCondiment
Mx4rvWEU-5wpEbGdrcN5Y29ycA	naczynie włosowate	Capillary
Mx4rFb-ALry3EdmAAAACs6hRjg	kapitał	Capital
Mx4r9noQkk2CQdmFJKy9cH67xQ	podatek od dochodów kapitałowych	CapitalGainsTax
Mx4rswPbpkVqQdmIt4NS9kL-7w	ulga w podatku od dochodów kapitałowych	CapitalGainsTaxAllowance
Mx4rvVjT3ZwpEbGdrcN5Y29ycA	kapitalizm	Capitalism
Mx4rvZFPrZwpEbGdrcN5Y29ycA	kość główkowata	Capitate
Mx4r4JcPUnS7EdaAAACgyZzFrg	capoeira	Capoeira-StyleOfDance
Mx4rie_HDnS-EdaAAACgyZzFrg	Koziorożec	Capricorn-TheSign
Mx4rvVjjvJwpEbGdrcN5Y29ycA	wywrotka	CapsizingEvent
Mx4rvyHkepwpEbGdrcN5Y29ycA	otoczka bakteryjna	Capsule-Bacterium
Mx4rv2sIp5wpEbGdrcN5Y29ycA	powlekana kapsułka jelitowa	Capsule-EntericCoated
Mx4rwQBxzJwpEbGdrcN5Y29ycA	kapsułka	CapsuleDrug
Mx4rwQBzSpwpEbGdrcN5Y29ycA	kapsułka o zmodyfikowanym uwalnianiu	CapsuleTimeRelease
Mx4rMp7WsnS9EdaAAACgyZzFrg	kapitan	Captain-Rank
Mx4rwQBXPpwpEbGdrcN5Y29ycA	zwierzę w niewoli	CaptiveAnimal
Mx4rXePhiiDNEdaAAACQJ5pZBw	schwytanie	CapturingSomething
Mx4rleGrsQCZEdeApQADR6QijQ	kapucynka	Capuchin
Mx4rvWNLRpwpEbGdrcN5Y29ycA	kapibara	Capybara
Mx4rvVj0zZwpEbGdrcN5Y29ycA	wypadek samochodowy	CarAccident
Mx4rvViwfZwpEbGdrcN5Y29ycA	samochodowy odświeżacz powietrza	CarAirFreshener
Mx4rvViC75wpEbGdrcN5Y29ycA	alarm samochodowy	CarAlarm
Mx4rwtjoDvm9QdebKKVaBzX1sg	zamach z użyciem samochodu pułapki	CarBombing
Mx4rvVkHgpwpEbGdrcN5Y29ycA	dealer samochodów	CarDealer
Mx4rwS3qKpwpEbGdrcN5Y29ycA	miłośnik samochodów	CarEnthusiast
Mx4rvViqSJwpEbGdrcN5Y29ycA	wnętrze samochodu	CarInterior
Mx4r2lSsELdMQdeOT5giPJN7cA	kluczyk do samochodu	CarKey
Mx4rFl4-8nS9EdaAAACgyZzFrg	kredyt na zakup samochodu	CarLoan
Mx4rvViVWJwpEbGdrcN5Y29ycA	mechanik samochodowy	CarMechanic
Mx4rvVizf5wpEbGdrcN5Y29ycA	tor do wyścigów samochodowych	CarRaceTrack
Mx4rvVizPpwpEbGdrcN5Y29ycA	wyścig samochodowy	CarRacing
Mx4rvVig0ZwpEbGdrcN5Y29ycA	zabezpieczenie samochodu przed korozją	CarRustproofing
Mx4rvVjvn5wpEbGdrcN5Y29ycA	skórzany fotel samochodowy	CarSeat-Leather
Mx4rvVjuVpwpEbGdrcN5Y29ycA	rozkładany fotel samochodowy	CarSeat-Reclinable
Mx4rvViirJwpEbGdrcN5Y29ycA	tapicerka samochodowa	CarSeatCovers
Mx4rvVjOzpwpEbGdrcN5Y29ycA	myjnia samochodowa	CarWashShop
Mx4rvViceJwpEbGdrcN5Y29ycA	pracownik myjni	CarWasher
Mx4rvVjFypwpEbGdrcN5Y29ycA	mycie samochodu	CarWashing
Mx4rvVijdZwpEbGdrcN5Y29ycA	wosk samochodowy	CarWax
Mx4rwGpEspwpEbGdrcN5Y29ycA	karafka	Carafe
Mx4rwKj1B5wpEbGdrcN5Y29ycA	karmel	Caramel
Mx4rebxw8rKeEdmAhAACs6hRjg	karmelizacja	CaramelizingSomething
Mx4rUb0EfC_fQdiOcoDezP4I4w	karawana	Caravan
Mx4rsn8Jo7Q0EdqVegDggVbyFw	szlak karawanowy	CaravanRoute
Mx4rk5yL3nXLQdeH66P-5upxjw	węglik	Carbide
Mx4rvbylZJwpEbGdrcN5Y29ycA	węglowodan	CarbohydrateStuff
Mx4rvVjIQpwpEbGdrcN5Y29ycA	węgiel	Carbon
Mx4rvVi_2ZwpEbGdrcN5Y29ycA	dwutlenek węgla	CarbonDioxide
Mx4rwGKZPJwpEbGdrcN5Y29ycA	suchy lód	CarbonDioxide-Solid
Mx4rBnPt2igIQdeRusB29-Qh8w	dwusiarczek węgla	CarbonDisulfide
Mx4rwIq1XpwpEbGdrcN5Y29ycA	szlak metaboliczny węgla	CarbonMetabolicPathway
Mx4rqyaBIDVvQdeIRctBFJWk_g	tlenek węgla	CarbonMonoxide
Mx4rv24chJwpEbGdrcN5Y29ycA	zatrucie tlenkiem węgla	CarbonMonoxidePoisoning
Mx4rvVi0TZwpEbGdrcN5Y29ycA	napój gazowany	CarbonatedBeverage
Mx4rMW8COPZMQdaRZ-Ck07bl-g	kwas węglowy	CarbonicAcid
Mx4rlRRdzDPjQdeWa7SkSMKWSg	grupa karbonylowa	CarbonylGroup
Mx4rwnkYSL7GQdedRcuIXYf46g	siarczek karbonylu	CarbonylSulfide
Mx4rvVieGJwpEbGdrcN5Y29ycA	gaźnik	Carburetor
Mx4rvVigoZwpEbGdrcN5Y29ycA	preparat czyszczący do gaźnika	CarburetorCleaner
Mx4rvbpBcJwpEbGdrcN5Y29ycA	kartoteka	CardFile
Mx4rvyKgTpwpEbGdrcN5Y29ycA	gra karciana	CardGame
Mx4rwO4qqJwpEbGdrcN5Y29ycA	komputerowa gra karciana	CardGameProgram
Mx4rvVi5eJwpEbGdrcN5Y29ycA	stół do gry w karty	CardTable
Mx4rvzDSe5wpEbGdrcN5Y29ycA	sztuczka karciana	CardTrick
Mx4rvVi3nZwpEbGdrcN5Y29ycA	karton	Cardboard
Mx4rvVj02ZwpEbGdrcN5Y29ycA	pudełko kartonowe	CardboardBox
Mx4rwQCV05wpEbGdrcN5Y29ycA	arkusz kartonu	CardboardSheet
Mx4rJUxNsr3vEdeQQQACs5b6Bw	nagłe zatrzymanie krążenia	CardiacArrest
Mx4rvwRll5wpEbGdrcN5Y29ycA	zaburzenie rytmu serca	CardiacArrhythmia
Mx4r7XViZK-tEduAAAAOpmP6tw	urządzenie wspomagające czynność komór serca	CardiacAssistDevice
Mx4rRtni6IBBEd2AAABQjYGu0g	cewnikowanie serca	CardiacCatheterization
Mx4rwQrwR5wpEbGdrcN5Y29ycA	pracownia cewnikowania serca	CardiacCatheterizationUnit
Mx4rvq7DnpwpEbGdrcN5Y29ycA	kardiolog elektrofizjolog	CardiacElectroPhysiologist
Mx4rvqGrU5wpEbGdrcN5Y29ycA	mięsień sercowy	CardiacMuscle
Mx4rv-BJB5wpEbGdrcN5Y29ycA	żyła sercowa	CardiacVein
Mx4rvVop-pwpEbGdrcN5Y29ycA	kardynał	Cardinal-Bird
Mx4rv1YgM5wpEbGdrcN5Y29ycA	kardynał	Cardinal-CatholicBishop
Mx4rwIDbkJwpEbGdrcN5Y29ycA	liczba kardynalna	Cardinal-Mathematical
Mx4rvgjWoZwpEbGdrcN5Y29ycA	zgrzeblenie wełny	CardingWool
Mx4rvViLqZwpEbGdrcN5Y29ycA	kardiolog	Cardiologist
Mx4rJUxNs73vEdeQQQACs5b6Bw	nagłe zatrzymanie krążenia	CardiopulmonaryArrest
Mx4rwQrpT5wpEbGdrcN5Y29ycA	kardiochirurg	CardiovascularSurgeon
Mx4rvYgkbZwpEbGdrcN5Y29ycA	centrum karier	CareerCenter
Mx4rf3--8LctEdmFRAACs6hRjg	opieka	Caregiving
Mx4rWyXxiiwMQdiXzaR80pwGoA	opiekun	Caretaker
Mx4ruJ_-Ct-EEdmAAAACs6hnlQ	samolot transportowy	CargoAirplane
Mx4rwQCD05wpEbGdrcN5Y29ycA	przedział bagażowy	CargoCompartment
Mx4rvs9M8ZwpEbGdrcN5Y29ycA	helikopter transportowy	CargoHelicopter
Mx4rwQCRkZwpEbGdrcN5Y29ycA	statek towarowy	CargoShip
Mx4rNv1Bvr7yQdeDf-yHoSrBaw	kuchnia karaibska	CaribbeanCuisine
Mx4rvViXy5wpEbGdrcN5Y29ycA	Morze Karaibskie	CaribbeanSea
Mx4rvkzvYpwpEbGdrcN5Y29ycA	ostroga tchawicy	CarinaTracheae
Mx4rvjqDf5wpEbGdrcN5Y29ycA	karnityna	Carnitine
Mx4rwPzrQ5wpEbGdrcN5Y29ycA	karnawał	Carnival
Mx4rvVkE9ZwpEbGdrcN5Y29ycA	mięsożerca	Carnivore
Mx4rvVj0MZwpEbGdrcN5Y29ycA	mięsożerca	CarnivoreOrder
Mx4rvuNExZwpEbGdrcN5Y29ycA	karnotyt	Carnotite
Mx4rvVjrUpwpEbGdrcN5Y29ycA	strąk szarańczynu	CarobPod
Mx4rvVkFuJwpEbGdrcN5Y29ycA	szarańczyn	CarobTree
Mx4rvgEDJ5wpEbGdrcN5Y29ycA	karuzela	Carousel
Mx4rvgEEhpwpEbGdrcN5Y29ycA	koń karuzeli	CarouselHorse
Mx4rvVi76pwpEbGdrcN5Y29ycA	karp	Carp
Mx4rwTy-2JwpEbGdrcN5Y29ycA	zespół cieśni nadgarstka	CarpalTunnelSyndrome
Mx4rvih1YJwpEbGdrcN5Y29ycA	kości nadgarstka	Carpalia
Mx4rvVjp15wpEbGdrcN5Y29ycA	słupek	Carpel
Mx4rvVkDQ5wpEbGdrcN5Y29ycA	stolarz	Carpenter
Mx4rvVjJ6ZwpEbGdrcN5Y29ycA	narzędzie stolarskie	CarpentryTool
Mx4rvVjBDpwpEbGdrcN5Y29ycA	dywan	Carpet
Mx4rwP1dGZwpEbGdrcN5Y29ycA	wykładzina dywanowa	Carpet-WallToWall
Mx4rwK3_EpwpEbGdrcN5Y29ycA	nadgarstek	Carpus
Mx4rwQCF3JwpEbGdrcN5Y29ycA	marchewka	Carrot-Foodstuff
Mx4rvViwDZwpEbGdrcN5Y29ycA	marchew	CarrotPlant
Mx4rv3LAiJwpEbGdrcN5Y29ycA	bagaż podręczny	CarryOnLuggage
Mx4rwQBaLpwpEbGdrcN5Y29ycA	uchwyt	CarryStrap
Mx4rvVi-_5wpEbGdrcN5Y29ycA	futerał	CarryingCase
Mx4rwQCRoZwpEbGdrcN5Y29ycA	noszenie na barana	CarryingPiggyback
Mx4rwIU_XZwpEbGdrcN5Y29ycA	układ współrzędnych kartezjańskich	CartesianCoordinateSystem
Mx4rvVjeOZwpEbGdrcN5Y29ycA	chrząstka	Cartilage
Mx4rv3sEL5wpEbGdrcN5Y29ycA	komiks	Cartoon
Mx4rwP0EJJwpEbGdrcN5Y29ycA	animacja	Cartoon-Animated
Mx4rwCyA-JwpEbGdrcN5Y29ycA	niema animacja	Cartoon-Animated-Silent
Mx4rvW1cLpwpEbGdrcN5Y29ycA	komiks	Cartoon-Still
Mx4rv16oEJwpEbGdrcN5Y29ycA	postać komiksowa	CartoonCharacter
Mx4rvWUNKJwpEbGdrcN5Y29ycA	rysownik	Cartoonist
Mx4rgIdqzCqeQdiS2d67PEqoPg	kartridż	Cartridge
Mx4rwO0U9pwpEbGdrcN5Y29ycA	drążenie	Carving
Mx4rvVimW5wpEbGdrcN5Y29ycA	nóż rzeźbiarski	CarvingKnife
Mx4rvYqPuJwpEbGdrcN5Y29ycA	opakowanie zbiorcze	CaseProduct
Mx4rcYfM1hVWQdiCDK9QZHqOFw	gotówka	Cash
Mx4rvZNeLZwpEbGdrcN5Y29ycA	zasoby gotówki	CashHoldings
Mx4r47sjHtwiQdiKF7l0AvSFtA	rabat gotówkowy	CashRebateOnTransaction
Mx4rvVjzsZwpEbGdrcN5Y29ycA	kasa	CashRegister
Mx4rL6ftFoAwQdeENYEzKOff3g	sprzedaż gotówkowa	CashSale
Mx4rUDRncKgOQdeD_rF7jMugKw	transakcja gotówkowa	CashTransaction
Mx4rvVkJ2pwpEbGdrcN5Y29ycA	wypłata gotówki	CashWithdrawal
Mx4rvViuQ5wpEbGdrcN5Y29ycA	nanercz zachodni	CashewTree
Mx4rvVkAE5wpEbGdrcN5Y29ycA	kasjer	Cashier
Mx4rvaMuPpwpEbGdrcN5Y29ycA	kasyno	Casino-Object
Mx4rvw_jMpwpEbGdrcN5Y29ycA	kasyno	Casino-Organization
Mx4rvVjQE5wpEbGdrcN5Y29ycA	Morze Kaspijskie	CaspianSea
Mx4rwQCdDpwpEbGdrcN5Y29ycA	maniok	Cassava-Foodstuff
Mx4rvViigZwpEbGdrcN5Y29ycA	maniok jadalny	CassavaPlant
Mx4rvViTI5wpEbGdrcN5Y29ycA	magnetofon	CassetteDeck
Mx4rv8JlRpwpEbGdrcN5Y29ycA	kasyteryt	Cassiterite
Mx4rA-fVJv36QdieXpz-VXmfbg	kazuar	Cassowary
Mx4rwP1RRJwpEbGdrcN5Y29ycA	gips	CastForBrokenBone
Mx4rzP9AljcxQdmXCdZ5RTiaPA	system kastowy	CasteSystemBeliefs
Mx4rwT2_gZwpEbGdrcN5Y29ycA	język kastylijski	CastilianLanguage
Mx4rzZOAdri5EdmAAAACs6hRjg	głosowanie na dopisanego kandydata	CastingAVoteByWriteIn
Mx4r4sXvXKvbQdeMINUXdYBdXw	rącznik pospolity	CastorBeanPlant
Mx4rMmecRKvOQdePP6LxSzVv8w	olej rycynowy	CastorOil
Mx4rvVkFc5wpEbGdrcN5Y29ycA	kot domowy	Cat
Mx4rvViMvpwpEbGdrcN5Y29ycA	karma dla kotów	CatFood
Mx4rvg7UcZwpEbGdrcN5Y29ycA	zabawka dla kotów	CatToy
Mx4rvVjdSpwpEbGdrcN5Y29ycA	język kataloński	CatalanLanguage
Mx4rwLH5NJwpEbGdrcN5Y29ycA	katalaza	Catalase
Mx4rYcfcNtvvQdiGkqL51MjX4Q	katalog	Catalog-CW
Mx4riKcTmtvuQdiFdZMV7GY81g	katalog	CatalogCopy
Mx4rvViyqJwpEbGdrcN5Y29ycA	katalogowanie artefaktu	CataloguingAnArtifact
Mx4rvVjejpwpEbGdrcN5Y29ycA	katalizator samochodowy	CatalyticConverter
Mx4rwQCRxZwpEbGdrcN5Y29ycA	katapulta	Catapult
Mx4rwQusq5wpEbGdrcN5Y29ycA	zaćma	Cataract-Ailment
Mx4rwD4BSpwpEbGdrcN5Y29ycA	katatonia	Catatonia
Mx4rvr93TJwpEbGdrcN5Y29ycA	katecholamina	Catecholamine
Mx4rvENcvDDwQdiLANx1r3mGKw	kategoryzowanie	Categorizing
Mx4rvVi28ZwpEbGdrcN5Y29ycA	aprowizacja	CateringFoodEvent
Mx4rvVifp5wpEbGdrcN5Y29ycA	gąsienica	Caterpillar
Mx4rvVi8a5wpEbGdrcN5Y29ycA	sum	Catfish
Mx4rvVigPpwpEbGdrcN5Y29ycA	katedra	Cathedral
Mx4rhA32qMjxEduAAAACs2IKfQ	cewnik	Catheter
Mx4rEUARTMjxEduAAAACs2IKfQ	cewnikowanie	Catheterization
Mx4rNNnZVIEYEd2AAABQjYGu0g	cewnikowanie ratunkowe	CatheterizationProcedure-Interventional
Mx4rXCI_bKU4Ed2AAABQjYGu0g	kineskop	CathodeRayTube
Mx4rwSa4jJwpEbGdrcN5Y29ycA	katolicki podarunek	CatholicGift
Mx4rLHhrEiBjEdiNYwACs6hnlQ	organizacja katolicka	CatholicOrganization
Mx4rwFAJYpwpEbGdrcN5Y29ycA	katolik	CatholicPerson
Mx4rwQBwwpwpEbGdrcN5Y29ycA	ksiądz katolicki	CatholicPriest
Mx4rvVjnvpwpEbGdrcN5Y29ycA	katolicyzm	Catholicism
Mx4r2hqNVlX1EdaMZwACs1uxFw	kocimiętka	Catnip-Plant
Mx4rwN8aZZwpEbGdrcN5Y29ycA	vilcacora	CatsClaw-Product
Mx4rwQtcGpwpEbGdrcN5Y29ycA	pałka	Cattail
Mx4rvWayzZwpEbGdrcN5Y29ycA	bydło	Cattle
Mx4rvVjBaZwpEbGdrcN5Y29ycA	bydło hodowlane	Cattle-Domestic
Mx4rvZTK9JwpEbGdrcN5Y29ycA	przegon bydła	CattleDrive
Mx4rvn9paZwpEbGdrcN5Y29ycA	ranczo	CattleRanch
Mx4rvViyPJwpEbGdrcN5Y29ycA	języki kaukaskie	CaucasianLanguageFamily
Mx4rvVjQUpwpEbGdrcN5Y29ycA	Kaukaz	Caucasus-Mountains
Mx4rwH0G-JwpEbGdrcN5Y29ycA	Kaukaz	Caucasus-Region
Mx4rveVONpwpEbGdrcN5Y29ycA	państwo kaukaskie	CaucasusCountry
Mx4rbwkNSi82QdiNV6E0HYN2Tw	kocioł	Cauldron
Mx4rx_LqKCTaQdeDobXeN24CKg	grobla	Causeway
Mx4rv75eopwpEbGdrcN5Y29ycA	wyczerpywanie sił przeciwnika	CausingAttritionOfAnEnemyForce
Mx4reb2pcLKeEdmAhAACs6hRjg	wprowadzanie w określony stan	CausingToBeInACertainCondition
Mx4rvqdxRJwpEbGdrcN5Y29ycA	jednostka kawalerii	CavalryUnit-MilitarySpecialty
Mx4rwKAVGJwpEbGdrcN5Y29ycA	zatoka jamista	CavernousSinus
Mx4rv5woPpwpEbGdrcN5Y29ycA	kawior	Caviar
Mx4roMlQbBrLQdiEareAJjAziQ	zawieszenie broni	Cease-Fire
Mx4rve6u4JwpEbGdrcN5Y29ycA	jelito ślepe	Cecum
Mx4rvVjNEZwpEbGdrcN5Y29ycA	cedrowa skrzynia	CedarChest
Mx4rvViXhpwpEbGdrcN5Y29ycA	cedr	CedarTree
Mx4rvVj3Q5wpEbGdrcN5Y29ycA	sufit	CeilingOfARoom
Mx4rvVjjwJwpEbGdrcN5Y29ycA	świętowanie	Celebration
Mx4rv4C-JZwpEbGdrcN5Y29ycA	gwiazda	Celebrity
Mx4rkFxJslCuEdqAAAACs71DGQ	gwiazda rozrywki	Celebrity-Entertainment
Mx4rvqQNLpwpEbGdrcN5Y29ycA	gwiazda polityki	Celebrity-Political
Mx4rwOV4d5wpEbGdrcN5Y29ycA	rozkładówka ze zdjęciem gwiazdy	CelebrityCenterfold
Mx4rvViwUZwpEbGdrcN5Y29ycA	seler	CeleryPlant
Mx4rvVjQs5wpEbGdrcN5Y29ycA	ciało niebieskie	CelestialBody
Mx4rvYm3eJwpEbGdrcN5Y29ycA	celestyn	Celestine
Mx4rvykzIpwpEbGdrcN5Y29ycA	celestyn	Celestite
Mx4rv5bympwpEbGdrcN5Y29ycA	celiakia	CeliacDisease
Mx4rv6RGTJwpEbGdrcN5Y29ycA	pień trzewny	CeliacTrunk
Mx4rvsptSZwpEbGdrcN5Y29ycA	komórka	Cell-Organization
Mx4rvVjYhZwpEbGdrcN5Y29ycA	cykl komórkowy	CellCycle
Mx4rvVjaTpwpEbGdrcN5Y29ycA	podział komórki	CellDivision
Mx4rvVi84pwpEbGdrcN5Y29ycA	jądro komórkowe	CellNucleus
Mx4rwQwkcZwpEbGdrcN5Y29ycA	część komórki	CellPart
Mx4rvrUk4ZwpEbGdrcN5Y29ycA	kabel do komórki	CellPhoneDataCable
Mx4rUlDc6JSNEd2AAADggVbxzQ	typ komórki w zależności od typu tkanki	CellTypeByTissueType
Mx4rvV7b45wpEbGdrcN5Y29ycA	wiolonczela	Cello
Mx4rvcuZWZwpEbGdrcN5Y29ycA	komórkowa odpowiedź immunologiczna	CellularImmuneResponse
Mx4rwCW7E5wpEbGdrcN5Y29ycA	synteza białek komórkowych	CellularProteinSynthesis
Mx4rvVjMk5wpEbGdrcN5Y29ycA	oddychanie komórkowe	CellularRespiration
Mx4ruHxdLM8mEdaAAACgycbRww	operator telefonii komórkowej	CellularTelephoneCompany
Mx4rmhqGxM8mEdaAAACgycbRww	telefonia komórkowa	CellularTelephoneSystem
Mx4rvWB3VpwpEbGdrcN5Y29ycA	celuloza	Cellulose
Mx4rwS9URpwpEbGdrcN5Y29ycA	celsjan	Celsian
Mx4rvgDKXZwpEbGdrcN5Y29ycA	betoniarka	CementTruck
Mx4rRBVaTCnoQdiH3KbJGUlb0g	cenzura	Censorship
Mx4rwRdCg5wpEbGdrcN5Y29ycA	cenzurowanie	Censuring-CommunicationAct
Mx4rCbB68i9DQdiKK7a7tRjq7Q	spis statystyczny	Census
Mx4rvVj6OpwpEbGdrcN5Y29ycA	cent	Cent-UnitedStates
Mx4rwRx0b5wpEbGdrcN5Y29ycA	centrum	CenterFn
Mx4rwQCEXJwpEbGdrcN5Y29ycA	miecz	Centerboard
Mx4rwKXzrpwpEbGdrcN5Y29ycA	rozkładówka	Centerfold-Generic
Mx4rvgoTaZwpEbGdrcN5Y29ycA	rozkładówka ze zdjęciem osoby	Centerfold-PhotoOfPerson
Mx4rvWL--ZwpEbGdrcN5Y29ycA	bank centralny	CentralBank
Mx4rv9artJwpEbGdrcN5Y29ycA	centralna agencja wywiadowcza	CentralIntelligenceAgency-US
Mx4rvzYt3pwpEbGdrcN5Y29ycA	ośrodkowy układ nerwowy	CentralNervousSystem
Mx4r8X1XAlJGEdaKLgBgCEAsSQ	zakażenie centralnego układu nerwowego	CentralNervousSystemInfection
Mx4rvVkAepwpEbGdrcN5Y29ycA	procesor	CentralProcessingUnit
Mx4rvjMKxpwpEbGdrcN5Y29ycA	bruzda Rolanda	CentralSulcus
Mx4rvVkIU5wpEbGdrcN5Y29ycA	wektor siły odśrodkowej	CentrifugalForceVector
Mx4rvgELvJwpEbGdrcN5Y29ycA	wirówka	Centrifuge
Mx4rvgELnpwpEbGdrcN5Y29ycA	centryfuga	Centrifuging
Mx4rwIR1IZwpEbGdrcN5Y29ycA	centryzm	CentristPoliticalIdeology
Mx4rvZoocpwpEbGdrcN5Y29ycA	głowonóg	Cephalopod
Mx4rvViGupwpEbGdrcN5Y29ycA	ceramika	Ceramic
Mx4rvViiF5wpEbGdrcN5Y29ycA	artefakt ceramiczny	CeramicArtifact
Mx4rvVifD5wpEbGdrcN5Y29ycA	płytka ceramiczna	CeramicTile
Mx4rvVjMvZwpEbGdrcN5Y29ycA	produkt zbożowy	CerealFood
Mx4rvVib65wpEbGdrcN5Y29ycA	zboże	CerealPlant
