# AUTHORS
# 
# (c) 
#     Aleksander Pohl apohllo@o2.pl
#     Jakub Perlinski 
# 
# LICENSE
#
# This work is distributed under Creative Commons Attribution 3.0 Unported (CC BY 3.0).
# http://creativecommons.org/licenses/by/3.0/
# 
# This work is an extension of OpenCyc Knowledge Base distributed under Apache 2.0 license.
# http://www.opencyc.org/license
# 
# Format: Cyc Concept external ID	Polish mapping	Concept name
Mx4rvVifyJwpEbGdrcN5Y29ycA	kieliszek do wina	WineGlass
Mx4rv3nTTJwpEbGdrcN5Y29ycA	kier	Heart-TheSuit
Mx4rxwIIhLi2EdmAAAACs6hRjg	kierowanie	Handling-Management
Mx4rvViPwZwpEbGdrcN5Y29ycA	kierowanie pojazdem	ControllingATransportationDevice
Mx4rgTOViGN_EdqAAAACs71DGQ	kierowanie ruchem drogowym	ControllingTraffic
Mx4rhu6SPoo4QdeKEsLKWjRjMg	kierowanie tłumem	ControllingACrowdOfPeople
Mx4rv2pxfZwpEbGdrcN5Y29ycA	kierowany pocisk rakietowy	GuidedMissile
Mx4rvVi-AJwpEbGdrcN5Y29ycA	kierowca	Driver-TransportationProfessional
Mx4rvVkAUpwpEbGdrcN5Y29ycA	kierowca autobusu	BusDriver
Mx4rvVilcJwpEbGdrcN5Y29ycA	kierowca ciężarówki	TruckDriver
Mx4rvaXS_HwJQdeBQu6vrPCvpg	kierowca motocyklowy	Motorcyclist-Professional
Mx4rvaXS_HwJQdeBQu6vrPCvpg	kierowca motocyklowy	Motorcyclist-Professional
Mx4rvgH66ZwpEbGdrcN5Y29ycA	kierowca taksówki	TaxiCab
Mx4rvgH66ZwpEbGdrcN5Y29ycA	kierowca taksówki	TaxiCab
Mx4rvVir4pwpEbGdrcN5Y29ycA	kierownica	SteeringWheel
Mx4rwQCQNpwpEbGdrcN5Y29ycA	kierownica	HandleBar
Mx4rwQtYKJwpEbGdrcN5Y29ycA	kierownica rowerowa	BicycleHandleBar
Mx4rvWdxJpwpEbGdrcN5Y29ycA	kierownik apteki	PharmacyDirector
Mx4rvVjfIJwpEbGdrcN5Y29ycA	kierownik do spraw kredytów	CreditManager
Mx4rvVipcZwpEbGdrcN5Y29ycA	kierownik działu detalicznego	RetailDepartmentManager
Mx4rvVjcs5wpEbGdrcN5Y29ycA	kierownik działu kadr	PersonnelDirector
Mx4rvVjJlJwpEbGdrcN5Y29ycA	kierownik działu obsługi klienta	FrontOfficeManager
Mx4rvVig4pwpEbGdrcN5Y29ycA	kierownik działu obsługi klientów	ServiceManager
Mx4rvVjJVJwpEbGdrcN5Y29ycA	kierownik działu rezerwacji	ReservationsManager
Mx4rvVimupwpEbGdrcN5Y29ycA	kierownik działu sprzedaży	SalesManager
Mx4rvV-505wpEbGdrcN5Y29ycA	kierownik działu usług odpłatnych	HospitalSalesManager
Mx4rvViZX5wpEbGdrcN5Y29ycA	kierownik działu zakupów	PurchasingManager
Mx4rvVrjTJwpEbGdrcN5Y29ycA	kierownik działu świadczeń	BenefitsManager
Mx4rvViaKZwpEbGdrcN5Y29ycA	kierownik projektu	ProjectManager
Mx4rvveHcJwpEbGdrcN5Y29ycA	kierownik sali	Headwaiter
Mx4rFimbjrTfQdiajaEvXEuoMQ	kierownik w organizacji	OfficerInOrganization
Mx4rvVjf85wpEbGdrcN5Y29ycA	kierunek	Direction
Mx4ra1r7QX_TEdaa7wABAkLVTg	kierunek działania	CourseOfAction
Mx4r7fEYkpKoEdaYrQACs1uxFw	kierunek działań obronnych	CourseOfAction-Defensive
Mx4r7fEYkZKoEdaYrQACs1uxFw	kierunek działań ofensywnych	CourseOfAction-Offensive
Mx4rvVjb25wpEbGdrcN5Y29ycA	kierunek geograficzny	GeographicalDirection
Mx4rvVkKmZwpEbGdrcN5Y29ycA	kieszeń	PocketOfGarment
Mx4rvVjfBZwpEbGdrcN5Y29ycA	kieł	Tusk
Mx4rwP1cmJwpEbGdrcN5Y29ycA	kieł	CanineTooth
Mx4rWGjnAAvMEd2AAAACs6hRXg	kiełbasa	Sausage
Mx4rwQCQe5wpEbGdrcN5Y29ycA	kiełek pszenicy	WheatGerm
Mx4rvVjHm5wpEbGdrcN5Y29ycA	kiełkowanie nasion	SeedGerminationEvent
Mx4rvrNlmpwpEbGdrcN5Y29ycA	kiełkowanie zarodników	SporeGermination
Mx4rvViSXpwpEbGdrcN5Y29ycA	kij baseballowy	BaseballBat
Mx4rvtSuSJwpEbGdrcN5Y29ycA	kij do hokeja na trawie	FieldHockeyStick
Mx4rvVjOgJwpEbGdrcN5Y29ycA	kij golfowy	GolfClub
Mx4rvVjIx5wpEbGdrcN5Y29ycA	kij hokejowy	HockeyStick
Mx4rvVjIh5wpEbGdrcN5Y29ycA	kij hokejowy	IceHockeyStick
Mx4rvViWRZwpEbGdrcN5Y29ycA	kij od miotły	BroomHandle
Mx4rv_GqXJwpEbGdrcN5Y29ycA	kij sportowy	SportsStick
Mx4rvVjnApwpEbGdrcN5Y29ycA	kijek narciarski	SkiPole
Mx4rvVjKWpwpEbGdrcN5Y29ycA	kilkutomowy słownik	Dictionary
Mx4rvVjKWpwpEbGdrcN5Y29ycA	kilkutomowy słownik	Dictionary
Mx4rvaAPZ5wpEbGdrcN5Y29ycA	kilof	Pickaxe
Mx4rvVi5sJwpEbGdrcN5Y29ycA	kilogram	Kilogram
Mx4rvVimB5wpEbGdrcN5Y29ycA	kiloherc	Kilohertz
Mx4rvViQA5wpEbGdrcN5Y29ycA	kilolitr	CubicMeter
Mx4rvVjBYZwpEbGdrcN5Y29ycA	kilometr	Kilometer
Mx4rvVid2pwpEbGdrcN5Y29ycA	kilowat	Kilowatt
Mx4rv2rAqJwpEbGdrcN5Y29ycA	kilt	Kilt
Mx4rwQtuRpwpEbGdrcN5Y29ycA	kimono	Kimono
Mx4rXCI_bKU4Ed2AAABQjYGu0g	kineskop	CathodeRayTube
Mx4rvViKFpwpEbGdrcN5Y29ycA	kino	Cinema-Organization
Mx4rvVib8JwpEbGdrcN5Y29ycA	kinooperator	MovieProjectionist
Mx4rv7RlfJwpEbGdrcN5Y29ycA	kiszona żywność	PickledFood
Mx4rvcwGGpwpEbGdrcN5Y29ycA	kiur	Curium
Mx4rkcSM4v34QdiEMZABeA1NZQ	kiwi	Kiwi-Bird
Mx4rv72S-5wpEbGdrcN5Y29ycA	klaczka	Filly
Mx4rvViO-pwpEbGdrcN5Y29ycA	klamerka	ClothesPin
Mx4rwQrt5ZwpEbGdrcN5Y29ycA	klarnet	Clarinet
Mx4rvViXTJwpEbGdrcN5Y29ycA	klasa	BiologicalClass
Mx4rtPTnMHSwEdaAAACgyZzFrg	klasa	TravelClass
Mx4rvVjwX5wpEbGdrcN5Y29ycA	klasa	Classroom
Mx4rvg5T_JwpEbGdrcN5Y29ycA	klasa	Prestige
Mx4rv9El65wpEbGdrcN5Y29ycA	klasa czasownika	VerbClass
Mx4rvVkJXpwpEbGdrcN5Y29ycA	klasa niższa	LowerClass
Mx4rvVigxpwpEbGdrcN5Y29ycA	klasa wyższa	UpperClass
Mx4rvViw25wpEbGdrcN5Y29ycA	klasa średnia	MiddleClass
Mx4rvd4GfpwpEbGdrcN5Y29ycA	klasyczna cywilizacja Majów	ClassicalMayanCivilization
Mx4rvVj5VZwpEbGdrcN5Y29ycA	klasyczne pismo arabskie	ClassicalArabicWriting
Mx4rvVjKSJwpEbGdrcN5Y29ycA	klasyczny język arabski	ClassicalArabicLanguage
Mx4rwBCjbJwpEbGdrcN5Y29ycA	klasyczny utwór wokalny	ClassicalVocalComposition
Mx4rwR_zXZwpEbGdrcN5Y29ycA	klasztor	Monastery-Residence
Mx4rENHUNCTbQdeVBuqOqTr7Lw	klasztor	Convent-Residence
Mx4rvVjYypwpEbGdrcN5Y29ycA	klatka dla zwierząt	AnimalCage
Mx4rvVjVdJwpEbGdrcN5Y29ycA	klatka schodowa	Stairwell
Mx4rvgHzjJwpEbGdrcN5Y29ycA	klaun	Clown
Mx4rvgHzjJwpEbGdrcN5Y29ycA	klaun	Clown
Mx4rvgHzjJwpEbGdrcN5Y29ycA	klaun	Clown
Mx4r4-zPRmHWEdqAAAACs71DGQ	klaun cyrkowy	CircusClown
Mx4rvml3wJwpEbGdrcN5Y29ycA	klaustrofobia	Claustrophobia
Mx4rvywVfZwpEbGdrcN5Y29ycA	klauzula dopuszczająca wystąpienie nieprzewidzianych okoliczności	ContingencyClause
Mx4rwTPRbZwpEbGdrcN5Y29ycA	klauzula przyspieszenia	AccelerationClause
Mx4rvlrdS5wpEbGdrcN5Y29ycA	klauzula uwolnienia od zobowiązania	ReleaseClause
Mx4rvWOxBpwpEbGdrcN5Y29ycA	klawesyn	Harpsichord
Mx4rvVjf7JwpEbGdrcN5Y29ycA	klawiatura	Keyboard-MusicalInstrument
Mx4rvVjL6JwpEbGdrcN5Y29ycA	klawiatura	ComputerKeyboard
Mx4rvViXhJwpEbGdrcN5Y29ycA	klawiatura numeryczna	NumericKeypad
Mx4rvb9i2pwpEbGdrcN5Y29ycA	klawiatura telefonu	TelephoneKeypad
Mx4rvVjgbpwpEbGdrcN5Y29ycA	klawisz maszyny do pisania	TypewriterKey
Mx4rvViXM5wpEbGdrcN5Y29ycA	klej	Glue
Mx4rKvwsTDGWQdiI4qbiObuGvw	klepanie	Tapping-Hitting
Mx4rvX4doZwpEbGdrcN5Y29ycA	kleszcz	IxodidTick
Mx4rvVjfLpwpEbGdrcN5Y29ycA	kleszcz	Tick
Mx4rdiGhQ62qEdeWogACs6hPlA	kleszcze	Ixodes-Genus
Mx4rvVigj5wpEbGdrcN5Y29ycA	kleszczyki chirurgiczne	Hemostat
Mx4rvWMjUJwpEbGdrcN5Y29ycA	klient	ClientProgram
Mx4rvWN8eJwpEbGdrcN5Y29ycA	klient internetowy	WorldWideWebClientProgram
Mx4rvViKQpwpEbGdrcN5Y29ycA	klimat czapy lodowej	IceCapClimateCycle
Mx4rvVi1uJwpEbGdrcN5Y29ycA	klimat górski	MountainClimateCycle
Mx4rvVi4gpwpEbGdrcN5Y29ycA	klimat kontynentalny wilgotny	HumidContinentalClimateCycle
Mx4rvVjClpwpEbGdrcN5Y29ycA	klimat monsunowy	MonsoonClimateCycle
Mx4rvVjEFpwpEbGdrcN5Y29ycA	klimat podzwrotnikowy wilgotny	HumidSubtropicalClimateCycle
Mx4rvViUJ5wpEbGdrcN5Y29ycA	klimat pustynny	DesertClimateCycle
Mx4rvViSfpwpEbGdrcN5Y29ycA	klimat równikowy	RainForestClimateCycle
Mx4rvVjEXJwpEbGdrcN5Y29ycA	klimat tajgi	TaigaClimateCycle
Mx4rvViKhJwpEbGdrcN5Y29ycA	klimat tundry	TundraClimateCycle
Mx4rvVi2NZwpEbGdrcN5Y29ycA	klimat umiarkowany	TemperateClimateCycle
Mx4rvVjjn5wpEbGdrcN5Y29ycA	klimat umiarkowany morski	TemperateMarineClimateCycle
Mx4rvVj3eJwpEbGdrcN5Y29ycA	klimat śródziemnomorski	MediterraneanClimateCycle
Mx4rvViSnpwpEbGdrcN5Y29ycA	klimatyzacja	AirConditioner
Mx4rvViVY5wpEbGdrcN5Y29ycA	klimatyzator samochodowy	AutoAirConditioner
Mx4rwP1r9pwpEbGdrcN5Y29ycA	klinika	MedicalClinic
Mx4rvWP_AZwpEbGdrcN5Y29ycA	klinika gruźlicy i chorób płuc	TuberculosisClinic
Mx4rvVvLS5wpEbGdrcN5Y29ycA	klinika hematologii	HemophiliaClinic
Mx4rvV5v_5wpEbGdrcN5Y29ycA	klinika psychiatryczna	PsychiatricClinic
Mx4rvVkFFJwpEbGdrcN5Y29ycA	klip audio	AudioClip
Mx4rvgEWB5wpEbGdrcN5Y29ycA	kliper	ClipperShip
Mx4rv_cSIpwpEbGdrcN5Y29ycA	klips do banknotów	MoneyClip
Mx4rwI6xsJwpEbGdrcN5Y29ycA	klocek	ToyBlock
Mx4rvVicQZwpEbGdrcN5Y29ycA	klomb	FlowerBed
Mx4rvVivBJwpEbGdrcN5Y29ycA	klon	MapleTree
Mx4rvd6tIJwpEbGdrcN5Y29ycA	klonowanie	Cloning
Mx4rwBfaH5wpEbGdrcN5Y29ycA	klub muzyczny	MusicClub-Business
Mx4rBTuMQsBxEdaAAAACs6Mw3A	klub nocny	NightClub-Facility
Mx4rgvQg0sBwEdaAAAACs6Mw3A	klub taneczny	DanceClub-Facility
Mx4rvVkJTZwpEbGdrcN5Y29ycA	klucz	Wrench
Mx4run7OtrdMQdeWAbB11Cy6vQ	klucz do budynku	HumanOccupationConstructKey
Mx4rUGk01LdNQdeMS8LcCN_lYg	klucz do drzwi wejściowych	FrontDoorKey
Mx4rvVkAw5wpEbGdrcN5Y29ycA	klucz do zamka	KeyOfLock
Mx4rvVkIyJwpEbGdrcN5Y29ycA	klucz dynamometryczny	TorqueWrench
Mx4rvVjepJwpEbGdrcN5Y29ycA	klucz nastawny	AdjustableWrench
Mx4rvViZg5wpEbGdrcN5Y29ycA	klucz nastawny	MonkeyWrench
Mx4rcGIwzrdNQdeaP-hvjabWEA	klucz od garażu	GarageKey-AttachedGarage
Mx4rv-qAxJwpEbGdrcN5Y29ycA	klucz rejestru	RegistryKey
Mx4rCjaFArdNQdeJ5dT5hnSs4Q	kluczyk do bagażnika	VehicleTrunkKey
Mx4rynEPvrdMQdePdq_eZ9xYTA	kluczyk do pojazdu	VehicleKey
Mx4r2lSsELdMQdeOT5giPJN7cA	kluczyk do samochodu	CarKey
Mx4r-ki-JrdMQdecdYJS5A4O_A	kluczyk zapłonu	VehicleIgnitionKey
Mx4rvViwkZwpEbGdrcN5Y29ycA	kluska	Noodle
Mx4rkBHBQlmMQdeW7_ZbyzmW1g	klęczenie	Kneeling
Mx4rvVjZNpwpEbGdrcN5Y29ycA	knot	Wick
Mx4rvVjvTJwpEbGdrcN5Y29ycA	koala	Koala
Mx4rvzIoepwpEbGdrcN5Y29ycA	koalicja	Coalition-International
Mx4rvVjRk5wpEbGdrcN5Y29ycA	kobalt	Cobalt
Mx4rvpFpepwpEbGdrcN5Y29ycA	kobaltyn	Cobaltite
Mx4rvVjW5ZwpEbGdrcN5Y29ycA	kobieta	FemaleHuman
Mx4rvViTDJwpEbGdrcN5Y29ycA	kobra	Cobra
Mx4rvVjTspwpEbGdrcN5Y29ycA	koc	Blanket
Mx4rwP1h1JwpEbGdrcN5Y29ycA	koc elektryczny	ElectricBlanket
Mx4r2hqNVlX1EdaMZwACs1uxFw	kocimiętka	Catnip-Plant
Mx4rbwkNSi82QdiNV6E0HYN2Tw	kocioł	Cauldron
Mx4r3eYzpsiVEdmAAAACs6hRjg	kod	Code-CommunicationConvention
Mx4rv30UjpwpEbGdrcN5Y29ycA	kod Morse'a	MorseCode
Mx4rwPrXepwpEbGdrcN5Y29ycA	kod binarny	ComputerCode-Binary
Mx4rwIZO5pwpEbGdrcN5Y29ycA	kod komputerowy	ComputerCode
Mx4rvq3c4pwpEbGdrcN5Y29ycA	kod kreskowy	Barcode
Mx4rvVjCG5wpEbGdrcN5Y29ycA	kod obszaru	AreaCode
Mx4rwQraSZwpEbGdrcN5Y29ycA	kod pocztowy	PostalCode
Mx4rvVjc4ZwpEbGdrcN5Y29ycA	kod pocztowy	ZipCode
Mx4rwEhvYpwpEbGdrcN5Y29ycA	kod skompilowany	ComputerCode-Compiled
Mx4rva7pXZwpEbGdrcN5Y29ycA	kod źródłowy	ComputerCode-Source
Mx4rvWXHupwpEbGdrcN5Y29ycA	kodeks	LegalCode
Mx4rGV3NDLvXEdmAAAACs6hRjg	kodeks karny	PenalCode
Mx4rvViVx5wpEbGdrcN5Y29ycA	kodeks postępowania	CodeOfConduct
Mx4rvVj-NZwpEbGdrcN5Y29ycA	kodeks postępowania etycznego	EthicsCodeOfConduct
Mx4rwDv42ZwpEbGdrcN5Y29ycA	kodeks postępowania moralnego	MoralCodeOfConduct
Mx4rwRiUxpwpEbGdrcN5Y29ycA	kodon	Codon-GIS
Mx4rv1Dx9pwpEbGdrcN5Y29ycA	kodon	Codon-MolecularSegment
Mx4rvc5Ho5wpEbGdrcN5Y29ycA	kodowanie	Encoding
Mx4rwTcr15wpEbGdrcN5Y29ycA	koedukacyjna drużyna sportowa	CoedSportsTeam
Mx4rvVkLW5wpEbGdrcN5Y29ycA	kofeina	Caffeine
Mx4rv__OpJwpEbGdrcN5Y29ycA	kogeneracja	Cogeneration
Mx4r5FUgMrtfEdmAAAACs6hRjg	koja	Berth
Mx4rwEu1L5wpEbGdrcN5Y29ycA	kojec dla psa	DogBed
Mx4rvVjTXZwpEbGdrcN5Y29ycA	kojot	Coyote-Animal
Mx4rwVg8HZwpEbGdrcN5Y29ycA	koka	Cocaine-Powder
Mx4rv2VFupwpEbGdrcN5Y29ycA	kokaina	Cocaine
Mx4rwQroopwpEbGdrcN5Y29ycA	kokon	Cocoon
Mx4rvVjUIJwpEbGdrcN5Y29ycA	kokos	Coconut-TheSeed
Mx4rvViKbZwpEbGdrcN5Y29ycA	kokpit samolotu	AirplaneCockpit
Mx4rwQorqJwpEbGdrcN5Y29ycA	koks	CokeFuel
Mx4rv2GPW5wpEbGdrcN5Y29ycA	koktajl	CocktailDrink
Mx4rvYr4hZwpEbGdrcN5Y29ycA	kolagen	Collagen
Mx4rvVjPKZwpEbGdrcN5Y29ycA	kolano	Knee
Mx4rvVjB4JwpEbGdrcN5Y29ycA	kolarska jazda drużynowa na czas	CyclingTeamTimeTrial
Mx4rwQtjHpwpEbGdrcN5Y29ycA	kolba	Flask-LabGlassware
Mx4rvqJh-5wpEbGdrcN5Y29ycA	kolczatka	Echidna
Mx4rvztoSZwpEbGdrcN5Y29ycA	kolczuga	ChainMail
Mx4rvViXS5wpEbGdrcN5Y29ycA	kolczyk do ucha	Earring-Jewelry
Mx4rwP3zl5wpEbGdrcN5Y29ycA	kolec	Thorn
Mx4rx4PKICz1Qdid4-66CVzSnw	kolega z klasy	Classmate
Mx4rJa0m6sVKQdiYwZU95XfxTg	kolega ze szkoły	Schoolmate
Mx4rvikZHZwpEbGdrcN5Y29ycA	kolej dużych prędkości	HighSpeedTrain
Mx4rvxeIkZwpEbGdrcN5Y29ycA	kolej jednoszynowa	Monorail
Mx4rQVJTKKwpQdiOLZYRsw72KA	kolej podmiejska	CommuterTrain
Mx4rvpYLmpwpEbGdrcN5Y29ycA	kolej szerokotorowa	Railway-BroadGauge
Mx4rwQrzt5wpEbGdrcN5Y29ycA	kolej transsyberyjska	TransSiberianRailway
Mx4rv_e41JwpEbGdrcN5Y29ycA	kolej wąskotorowa	Railway-NarrowGauge
Mx4rvgEDyZwpEbGdrcN5Y29ycA	kolejka górska	RollerCoaster
Mx4rFoHIZEJPEdqAAACQJw5drg	kolejowe urządzenie transportowe	RailwayTransportationDevice
Mx4rwQCQ8pwpEbGdrcN5Y29ycA	kolejowy przewóz osób	TrainPassengerTransportation
Mx4rvViAzJwpEbGdrcN5Y29ycA	kolekcja	Collection
Mx4rHQdVmB_TEdaAAABQ2rksLw	kolekcja drugiego rzędu	SecondOrderCollection
Mx4rwN8ikpwpEbGdrcN5Y29ycA	kolekcjoner	Collector
Mx4rvgAXkpwpEbGdrcN5Y29ycA	kolekcjonerska gra karciana	TradingCardGame
Mx4rvVjcHpwpEbGdrcN5Y29ycA	kolekcjonowanie	Collecting
Mx4rvVi5XZwpEbGdrcN5Y29ycA	kolekcjonowanie	Collecting-Hobby
Mx4rnJN5zsCCEdmAAAACs6hRjg	kolektywizacja	Collectivization
Mx4rwQrmoZwpEbGdrcN5Y29ycA	koliber	Hummingbird
Mx4rwH9TTJwpEbGdrcN5Y29ycA	kolokwium	AcademicTest
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia	Colony-GeopoliticalEntity
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia	Colony-GeopoliticalEntity
Mx4rr8A7NgnoEdqAAAACs0x8nw	kolonia	Rookery
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia	Colony-GeopoliticalEntity
Mx4rbwQ_5LgqEdmAAAACs0x8nw	kolonia artystyczna	ArtistColony
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia grecka	Colony-GeopoliticalEntity
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia grecka	Colony-GeopoliticalEntity
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia hiszpańska	Colony-GeopoliticalEntity
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia hiszpańska	Colony-GeopoliticalEntity
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia należąca	Colony-GeopoliticalEntity
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia należąca	Colony-GeopoliticalEntity
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia założona	Colony-GeopoliticalEntity
Mx4r7UPPpMkuEdmAAAACs6hRjg	kolonia założona	Colony-GeopoliticalEntity
Mx4rRCqSLD2qEdqAAACQJw5drg	kolonializm	Colonialism
Mx4rwE8Yp5wpEbGdrcN5Y29ycA	kolonizacja	Colonization
Mx4rr19QJHStEdaAAACgyZzFrg	kolor	Color
Mx4rtePEtHS-EdaAAACgyZzFrg	kolor beżowy	BeigeColor
Mx4rvVjoyJwpEbGdrcN5Y29ycA	kolorowa gra komputerowa	VideoGameProgram-Color
Mx4rvgELVZwpEbGdrcN5Y29ycA	kolorowe szkło	ColoredGlass
Mx4rwQBqVJwpEbGdrcN5Y29ycA	kolorowy obraz	ColorImage
Mx4rvVjgr5wpEbGdrcN5Y29ycA	kolorowy wyświetlacz	VideoScreen
Mx4rvVjgr5wpEbGdrcN5Y29ycA	kolorowy wyświetlacz	VideoScreen
Mx4rvgEAb5wpEbGdrcN5Y29ycA	koloseum	RomanColiseum
Mx4rvyoryJwpEbGdrcN5Y29ycA	kolumbit	Columbite
Mx4rKEA0BEPcQdmYVKUGS7IK3Q	kolumna	Column-CW
Mx4r7l4cKCm7QdiQWa8GRkeThQ	komandor podporucznik	LieutenantCommander
Mx4rvVvBgpwpEbGdrcN5Y29ycA	komandytariusz	LimitedPartner
Mx4rvVjf-JwpEbGdrcN5Y29ycA	komar	Mosquito
Mx4rvViiIZwpEbGdrcN5Y29ycA	kombi	StationWagon
Mx4rvVjn3ZwpEbGdrcN5Y29ycA	kombinezon	JumpSuit
Mx4rvzxBDZwpEbGdrcN5Y29ycA	kombiwar	RoasterOven
Mx4rwAvYTZwpEbGdrcN5Y29ycA	komedia romantyczna	RomanticComedyMovie
Mx4rvpg1C5wpEbGdrcN5Y29ycA	komedia telewizyjna	ComedyTVShow
Mx4rWUNxOjDQQdiGWKzgKd8ipQ	komentator	Commentator
Mx4rwPzoNpwpEbGdrcN5Y29ycA	komentator sportowy	Sportscaster
Mx4rWUNxOjDQQdiGWKzgKd8ipQ	komentatorka	Commentator
Mx4rb7BSBbG6EdmAhAACs6hRjg	komercjalizacja	CommercializingSomething
Mx4rxj5WLjDQQdiEsaKcegvK9A	komercjalizm	Commercialism
Mx4rvVjHlJwpEbGdrcN5Y29ycA	komik	Comedian
Mx4rvW1cLpwpEbGdrcN5Y29ycA	komiks	Cartoon-Still
Mx4rv3sEL5wpEbGdrcN5Y29ycA	komiks	Cartoon
Mx4rvjrVLpwpEbGdrcN5Y29ycA	komiks jako forma sztuki	ComicStripAsArtForm
Mx4rwSlMuZwpEbGdrcN5Y29ycA	komiks polityczny	PoliticalCartoon
Mx4rQUU4BC-MEdqAAAACs71DGQ	komin	Chimney
Mx4rvVj2g5wpEbGdrcN5Y29ycA	komin	Chimney-HousePart
Mx4rvVj2PZwpEbGdrcN5Y29ycA	kominek	Fireplace
Mx4rvaVmQZwpEbGdrcN5Y29ycA	kominek elektryczny	ElectricFireplace
Mx4rv4UuZZwpEbGdrcN5Y29ycA	kominek gazowy	GasFireplace
Mx4r9kKcujjZQdmKDrJ8xii3hA	komisarz	Superintendent-Police
Mx4rxRzgYi2VEdeasgACs2TnIQ	komisarz sportowy	SportsCommissioner
Mx4rhHJlMjlSEdeUggACs2TnIQ	komisja	Commission-Organization
Mx4rvaG5hJwpEbGdrcN5Y29ycA	komitet	Committee-Organization
Mx4rvVi5spwpEbGdrcN5Y29ycA	komiwojażer	TravelingSalesPerson
Mx4rvVjekJwpEbGdrcN5Y29ycA	komoda	Dresser-PieceOfFurniture
Mx4rvYsFdZwpEbGdrcN5Y29ycA	komora boczna	LateralVentricle
Mx4rv-7Q6pwpEbGdrcN5Y29ycA	komora czwarta	FourthVentricle
Mx4rvmTY65wpEbGdrcN5Y29ycA	komora mózgu	VentricleOfBrain
Mx4rvWLi_5wpEbGdrcN5Y29ycA	komora nabojowa	Chamber-GunPart
Mx4rvVjj1pwpEbGdrcN5Y29ycA	komora serca	VentricleOfHeart
Mx4rwQCd45wpEbGdrcN5Y29ycA	komora silnika	EngineCompartment
Mx4rv15P7JwpEbGdrcN5Y29ycA	komora szklista	VitreousChamberOfEye
Mx4rvakhcJwpEbGdrcN5Y29ycA	komora trzecia	ThirdVentricle
Mx4rvVimL5wpEbGdrcN5Y29ycA	komora umywalki	WashBasin-PartOfSink
Mx4rVd4vIkfLQdmWwpFtJVAB4A	komornik	Bailiff
Mx4rwLGpD5wpEbGdrcN5Y29ycA	kompaktowy system stereo	CompactStereoSystem
Mx4rLRxwSjt6EdaAAACgye-oRQ	kompania	Company-MilitaryEchelon
Mx4rv3F4YJwpEbGdrcN5Y29ycA	kompania baletowa	BalletCompany
Mx4rQOEZrtDRQdabKMk6qZ-Pow	kompania lotnicza	AviationCompany
Mx4rt-J42tCqQdaQ15eDeb9FUw	kompania pancerna	ArmoredCompany
Mx4rdrJr9OigQdeJ6r_iicDKHg	kompania pancerna	ArmorCompany
Mx4rhlzFDuigQdeC4s8awQrRJA	kompania piechoty	InfantryCompany
Mx4rvVjUnpwpEbGdrcN5Y29ycA	kompas	Compass
Mx4rvxUDnpwpEbGdrcN5Y29ycA	kompas magnetyczny	MagneticCompass
Mx4rR-GB8isyEdiaugAH6RYvVQ	kompendium	Compendium
Mx4rvVjykZwpEbGdrcN5Y29ycA	kompilator	Compiler
Mx4rvaGv45wpEbGdrcN5Y29ycA	kompleks mieszkalny	ApartmentComplex
Mx4rvnte4pwpEbGdrcN5Y29ycA	komplementarne parowanie zasad	ComplementaryBasePairing
Mx4rwQBZApwpEbGdrcN5Y29ycA	komplet	Kit
Mx4r81m1tHnNQdeA_K_L45oHEA	kompost	Compost-Generic
Mx4rEJv9innOQdeYsfXW3f4CMA	kompost ogrodowy	GardenCompost
Mx4rvefHVpwpEbGdrcN5Y29ycA	kompostowanie	CompostingProcess
Mx4rBlR9KnnOQdefusguLbY7XQ	kompostowanie odpadów domowych	HomeComposting
Mx4rva_QdJwpEbGdrcN5Y29ycA	kompozycja pulpitu	ComputerDesktopTheme
Mx4ra6Bq8ACDEdeEDgCgyeeBIg	kompresja pliku	FileCompressing
Mx4rvViwMpwpEbGdrcN5Y29ycA	kompresor powietrza	AirCompressor
Mx4rBYhUVjATQdiCTa5OBT7H4A	kompromis	Compromise
Mx4rvVitf5wpEbGdrcN5Y29ycA	komputer osobisty	PersonalComputer
Mx4rvVj7PpwpEbGdrcN5Y29ycA	komputer stacjonarny	DesktopComputer
Mx4r00HrInpSQdeJH7eIQfgrkg	komputer wbudowany	Embedded
Mx4rWv1qQgW8QdiNsoZ1p1RxSQ	komputerowa baza danych	ComputerDatabase-CW
Mx4rUn_j4HS9EdaAAACgyZzFrg	komputerowa gra karciana	ComputerGameProgram-CardGame
Mx4rwO4qqJwpEbGdrcN5Y29ycA	komputerowa gra karciana	CardGameProgram
Mx4rviBZpJwpEbGdrcN5Y29ycA	komputerowa gra strategiczna	StrategyGameProgram
Mx4rW8oAyKjHEdaAAACgycbRww	komputerowy nośnik informacji	ComputerIBT
